simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0706345	18999	54.8921
40	1233	96	0	119.429	3.71107e-06	1.45974
80	1244	11	0	101.894	6.99188e-16	0.00597829
120	1261	17	0	102.123	1.24725e-25	2.44835e-05
160	1284	23	0	102.638	2.07158e-35	1.00268e-07
200	1330	46	0	102.495	3.19183e-45	4.10622e-10
240	1386	56	0	103.231	4.5285e-55	1.68157e-12
280	1434	48	0	103.193	5.89596e-65	6.88622e-15
320	1494	60	0	103.777	7.02318e-75	2.81993e-17
360	1551	58	1	103.731	7.59328e-85	1.15475e-19
400	1640	90	1	104.503	7.40909e-95	4.7286e-22
440	1726	86	0	105.076	6.49763e-105	1.93628e-24
480	1853	129	2	105.804	5.04759e-115	7.92854e-27
520	2010	160	3	106.5	3.43732e-125	3.24646e-29
560	2123	116	3	121.694	2.01208e-135	89.8781
600	2194	77	6	107.558	1.02512e-145	0.370066
640	2296	104	2	108.46	4.4608e-156	0.00151517
680	2399	107	4	108.939	1.60715e-166	6.2034e-06
720	2430	36	5	109.477	4.88937e-177	2.5397e-08
760	2463	35	2	110.759	1.26481e-187	1.03973e-10
800	2511	52	4	111.122	2.79532e-198	4.2564e-13
840	2591	85	5	111.119	5.19643e-209	1.7424e-15
880	2688	97	0	112.516	8.05405e-220	7.13242e-18
920	2773	92	7	113.909	1.05386e-230	2.91952e-20
960	2879	113	7	113.463	1.16862e-241	1.19501e-22
1000	3005	130	4	114.495	1.08519e-252	4.89123e-25
1040	3151	151	5	115.299	8.42199e-264	2.00193e-27
1080	3353	209	7	116.283	5.3926e-275	8.19342e-30
1120	3581	234	6	133.343	2.77625e-286	22.8602
1160	3840	266	7	121.082	1.11699e-297	0.0935544
1200	4075	246	11	121.831	0	0.000382848
1240	4218	149	6	123.437	0	1.56663e-06
1280	4407	196	7	124.82	0	6.41035e-09
1320	4584	184	7	124.481	0	2.62282e-11
1360	4649	74	9	128.833	0	1.07307e-13
1400	4718	73	4	126.352	0	4.38991e-16
1440	4819	110	9	126.847	0	1.79577e-18
1440.02	4821	3	1	0.991779	0	1.79084e-18
