Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
680;0;-59.9924;-4.7943;-100.219;8.22501;2330.76;4.98381;0;0;0.1;0.01;0;1.98555;1;0;-1-1;-1
680;1;-30.7338;-25.1485;-108.366;9.89729;4061.04;6.06248;0;0;0.1;0.01;0;3.15618;0;0;-1-1;-1
680;2;-38.7296;-11.5172;-106.959;8.22944;2334.53;4.98476;0;0;0.1;0.01;0;2.33548;1;0;-1-1;-1
680;3;-32.2119;2.42572;-104.715;9.34624;3419.79;5.6298;0;0;5.28271e-10;0.01;0;3.44902;101;490;-1-1;-1
680;4;-29.5527;31.2716;-108.092;9.93098;4102.65;6.0779;0;0;0.1;0.01;0;3.19514;0;0;-1-1;-1
680;5;-16.8346;-44.3489;-92.8989;9.0613;3116.45;5.57743;0;0;0.1;0.01;0;5.74912;0;0;-1-1;-1
680;6;-22.3329;-28.0881;-94.5242;9.16442;3224.06;5.52522;0;0;9.60919e-09;0.01;0;6.52031;101;508;-1-1;-1
680;7;-8.74622;-2.58424;-99.7193;8.67074;2730.59;5.31612;0;0;0.1;0.01;0;4.99238;0;0;-1-1;-1
680;8;-21.5013;17.0767;-109.119;8.98528;3038.67;5.52224;0;0;0.1;0.01;0;3.76658;0;0;-1-1;-1
680;9;-13.2321;30.1909;-105.296;9.09104;3147.23;5.58827;0;0;0.1;0.01;0;4.55904;0;0;-1-1;-1
680;10;-7.18513;-57.1685;-91.7254;8.20458;2313.44;4.97043;0;0;0.1;0.01;0;4.40704;1;0;-1-1;-1
680;11;-3.14299;-45.0811;-101.032;9.13215;3190.12;5.61925;0;0;0.1;0.01;0;4.08747;0;0;-1-1;-1
680;12;3.64504;-12.0634;-101.309;8.66463;2724.82;5.30348;0;0;0.1;0.01;0;5.11514;0;474;-1-1;-1
680;1724;-2.31208;36.0984;-15.1383;9.13745;3195.69;5.62059;0;0;0.1;0.01;0;8.23738;0;0;-1-1;-1
680;14;8.51277;21.9142;-112.33;10.211;4459.52;6.22307;0;0;0.1;0.01;0;3.04399;0;0;-1-1;-1
680;15;-2.55605;55.8268;-99.2944;9.67208;3790.08;5.93339;0;0;0.1;0.01;0;1.96854;0;0;-1-1;-1
680;16;5.85932;-40.0512;-88.543;10.0382;4236.97;6.1457;0;0;0.1;0.01;0;7.70978;0;0;-1-1;-1
680;17;4.37419;-29.9824;-103.28;10.1142;4333.9;6.16481;0;0;0.1;0.01;0;5.03025;0;0;-1-1;-1
680;18;17.0283;-18.6768;-101.28;8.71912;2776.56;5.37114;0;0;0.1;0.01;0;4.93706;0;0;-1-1;-1
680;19;15.6343;11.3149;-101.303;8.84192;2895.53;5.43812;0;0;0.1;0.01;0;4.72513;0;0;-1-1;-1
680;20;1.21991;28.9286;-99.3964;8.89277;2945.78;5.49468;0;0;0.1;0.01;0;6.2193;0;0;-1-1;-1
680;1690;-85.6259;-5.75955;41.5269;9.22169;3284.89;5.67047;0;0;0.1;0.01;0;7.1721;0;0;-1-1;-1
680;22;33.8476;-54.9267;-85.9294;9.42877;3511.19;5.76646;0;0;0.1;0.01;0;6.34443;0;0;-1-1;-1
680;23;14.9746;-44.5056;-101.904;10.0348;4232.67;6.12253;0;0;0.1;0.01;0;4.23164;0;0;-1-1;-1
680;24;29.5317;-17.2021;-86.6777;8.54818;2616.43;5.24616;0;0;0.1;0.01;0;6.27376;0;0;-1-1;-1
680;25;24.3406;-6.76997;-107.335;8.73791;2794.55;5.37363;0;0;0.1;0.01;0;2.26233;0;0;-1-1;-1
680;26;30.742;25.628;-100.711;8.83686;2890.56;5.4185;0;0;0.1;0.01;0;5.81626;0;0;-1-1;-1
680;27;21.8134;34.1466;-111.215;9.77376;3910.87;5.98672;0;0;0.1;0.01;0;3.12708;0;0;-1-1;-1
680;28;60.253;-42.7042;-101.825;9.97663;4159.5;6.09186;0;0;0.1;0.01;0;1.31435;0;0;-1-1;-1
680;29;51.7311;-33.8487;-91.1812;8.21399;2321.41;4.97724;0;0;0.1;0.01;0;3.54129;1;0;-1-1;-1
680;30;58.485;-5.70553;-94.6186;10.2565;4519.43;6.23388;0;0;0.1;0.01;0;3.98757;0;0;-1-1;-1
680;31;56.9826;11.8569;-90.8667;8.14395;2262.53;4.96048;0;0;0.1;0.01;0;3.85176;1;44;-1-1;-1
680;32;39.3685;36.586;-107.4;10.0632;4268.74;6.13553;0;0;0.1;0.01;0;3.09941;0;0;-1-1;-1
680;33;-91.6844;-24.7503;-74.3185;9.32175;3392.98;5.74349;0;0;0.1;0.01;0;3.16354;0;0;-1-1;-1
680;34;-68.4028;-57.313;-82.9579;9.88887;4050.68;6.0407;0;0;0.1;0.01;0;2.59433;0;0;-1-1;-1
680;35;-78.9322;-34.5372;-74.0774;9.21133;3273.83;5.65686;0;0;0.1;0.01;0;3.31459;0;0;-1-1;-1
680;36;-65.1236;-23.0989;-89.3485;8.20197;2311.23;4.97618;0;0;0.1;0.01;0;2.49528;1;0;-1-1;-1
680;37;-86.5503;4.93007;-82.4068;8.16525;2280.32;4.95852;0;0;0.1;0.01;0;3.11249;1;0;-1-1;-1
680;38;-69.3762;36.0681;-87.4457;8.27343;2372.17;5.02212;0;0;0.1;0.01;0;2.91641;0;0;-1-1;-1
