simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0748453	18999	109.784
40	1229	92	0	117.504	3.71858e-06	2.91948
80	1241	12	0	99.9927	7.02374e-16	0.0119566
120	1263	22	0	99.9693	1.25633e-25	4.8967e-05
160	1295	32	0	100.188	2.1002e-35	2.00536e-07
200	1335	40	0	100.673	3.25743e-45	8.21247e-10
240	1382	47	0	100.393	4.61387e-55	3.36316e-12
280	1439	57	0	100.697	5.96448e-65	1.37725e-14
320	1497	58	0	101.266	7.08953e-75	5.63992e-17
360	1545	50	2	101.392	7.66892e-85	2.30953e-19
400	1635	91	1	101.348	7.48614e-95	9.45731e-22
440	1736	103	2	101.975	6.52917e-105	3.8726e-24
480	1856	122	2	104.462	5.07836e-115	1.58573e-26
520	1987	135	4	103.734	3.48508e-125	6.49306e-29
560	2115	133	5	120.797	2.09467e-135	5.81758
600	2192	81	4	105.784	1.08644e-145	0.0238199
640	2294	105	3	106.435	4.86048e-156	9.75272e-05
680	2390	99	3	107.17	1.81785e-166	3.99297e-07
720	2425	39	4	107.761	5.77983e-177	1.63475e-09
760	2453	34	6	107.657	1.56309e-187	6.69256e-12
800	2516	65	2	108.147	3.5943e-198	2.73979e-14
840	2576	67	7	108.174	6.95367e-209	1.12157e-16
880	2646	77	7	108.35	1.12407e-219	4.59112e-19
920	2751	114	9	110.121	1.51443e-230	1.8793e-21
960	2865	119	5	109.755	1.70843e-241	7.69238e-24
1000	2960	101	6	111.915	1.65602e-252	3.14855e-26
1040	3126	173	7	112.216	1.33085e-263	1.28868e-28
1080	3327	207	6	129.236	8.81367e-275	11.5644
1120	3539	218	6	115.739	4.68385e-286	0.047329
1160	3792	261	8	117.405	1.97514e-297	0.000193694
1200	4006	222	8	119.734	0	7.92657e-07
1240	4170	172	8	120.34	0	3.24364e-09
1280	4369	203	4	119.093	0	1.32726e-11
1320	4533	177	13	123.041	0	5.43067e-14
1360	4604	80	9	123.819	0	2.22188e-16
1400	4673	74	5	123.964	0	9.08992e-19
1440	4778	118	13	123.953	0	3.7185e-21
1440.02	4785	7	0	0.94359	0	3.70829e-21
