Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
120;0;-50.0171;-4.19563;-80.5618;8.67608;2735.64;5.27753;0;0;0.1;0.01;0;3.69439;0;0;-1
120;1;-35.8539;-29.3252;-86.2409;10.0441;4244.49;6.07399;0;0;0.1;0.01;0;3.51526;0;0;-1
120;2;-37.2578;-12.9912;-80.8247;8.75722;2813.11;5.34212;0;0;0.1;0.01;0;4.99857;0;0;-1
120;3;-35.4498;2.85916;-83.3821;9.35747;3432.14;5.7093;0;0;0.1;0.01;0;4.12855;0;0;-1
120;4;-33.4738;19.9572;-82.8331;10.1672;4402.39;6.13489;0;0;0.1;0.01;0;3.57016;0;0;-1
120;5;-20.7199;-38.977;-81.6545;9.6355;3747.23;5.85983;0;0;0.1;0.01;0;5.54097;0;0;-1
120;6;-20.1167;-23.066;-87.09;9.21171;3274.24;5.62193;0;0;0.1;0.01;0;4.48384;0;0;-1
120;7;-22.446;-7.64846;-82.206;9.1966;3258.14;5.60973;0;0;0.1;0.01;0;5.04649;0;0;-1
120;8;-18.2456;12.4803;-83.0839;9.37133;3447.41;5.7219;0;0;0.1;0.01;0;4.95286;0;0;-1
120;9;-22.7398;19.9516;-75.67;3.98565;265.209;3.0126;0;0;3.97425e-06;0.01;0;5.409;100;0;-1
120;10;-4.32578;-47.0555;-80.5722;8.40244;2484.88;5.10303;0;0;0.1;0.01;0;4.10792;0;0;-1
120;11;-5.82569;-31.2718;-84.5076;9.5863;3690.13;5.82974;0;0;0.1;0.01;0;5.10407;0;0;-1
120;12;-7.14311;-14.0926;-86.2642;9.36794;3443.66;5.71125;0;0;0.1;0.01;0;4.67437;0;0;-1
120;13;-0.171538;3.0972;-83.3767;8.15957;2275.57;4.91913;0;0;0.1;0.01;0;5.31584;1;0;-1
120;14;-6.0127;14.573;-92.0808;8.16449;2279.69;4.92307;0;0;0.1;0.01;0;2.383;1;0;-1
120;15;-6.13423;36.9169;-80.3542;9.92483;4095.04;6.01;0;0;0.1;0.01;0;3.93897;0;0;-1
120;16;9.56887;-39.7488;-82.8828;10.2071;4454.52;6.16124;0;0;0.1;0.01;0;5.4011;0;0;-1
120;17;8.73163;-21.5748;-86.7861;10.211;4459.58;6.16412;0;0;0.1;0.01;0;5.59436;0;0;-1
