Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
600;0;-53.2847;-2.73633;-94.5188;10.2739;4542.46;6.22717;0;0;0.1;0.01;0;3.24077;0;0;-1
600;1;-51.3609;-21.2682;-91.5185;9.49418;3584.77;5.82407;0;0;0.1;0.01;0;4.84563;0;0;-1
600;2;-46.1184;-13.1658;-105.342;8.17136;2285.45;4.96082;0;0;0.1;0.01;0;2.01395;1;0;-1
600;3;-36.5871;5.8654;-85.745;8.40489;2487.05;5.1301;0;0;0.1;0.01;0;6.49618;0;0;-1
600;4;-44.1255;34.4804;-89.6073;9.59755;3703.14;5.8883;0;0;0.1;0.01;0;5.0105;0;0;-1
600;5;-34.3838;-43.5941;-102.346;8.68628;2745.3;5.34274;0;0;0.1;0.01;0;2.86332;0;0;-1
600;6;-24.3683;-22.7751;-102.537;8.28464;2381.83;5.03823;0;0;0.1;0.01;0;3.2666;0;0;-1
600;7;-25.74;-13.608;-88.3896;8.2637;2363.81;5.01635;0;0;0.1;0.01;0;6.95117;0;0;-1
600;8;-15.0717;18.8758;-101.3;8.4522;2529.29;5.17169;0;0;0.1;0.01;0;3.22142;0;0;-1
600;9;-20.7407;38.0077;-87.9587;8.41714;2497.94;5.14908;0;0;0.1;0.01;0;5.18578;0;0;-1
600;10;-24.8188;-56.1027;-99.188;10.2157;4465.77;6.22381;0;0;0.1;0.01;0;4.09115;0;0;-1
600;11;-10.7768;-48.2404;-105.092;8.80702;2861.38;5.40904;0;0;0.1;0.01;0;3.33789;0;0;-1
600;12;-11.1806;-17.8449;-105.99;8.30061;2395.62;5.04756;0;0;0.1;0.01;0;1.7432;0;0;-1
600;13;-10.2623;-7.01546;-90.9973;10.0365;4234.85;6.1363;0;0;0.1;0.01;0;6.73789;0;0;-1
600;14;1.16738;26.1354;-107.108;10.0866;4298.54;6.14689;0;0;0.1;0.01;0;3.40613;0;0;-1
600;15;-6.95068;36.7814;-96.8285;9.2826;3350.4;5.7121;0;0;0.1;0.01;0;4.6194;0;0;-1
600;16;5.54528;-49.5015;-106.922;9.88389;4044.56;6.05353;0;0;0.1;0.01;0;3.8377;0;0;-1
600;17;6.95256;-33.3988;-112.58;9.89094;4053.24;6.04645;0;0;0.1;0.01;0;1.93985;0;0;-1
600;18;12.0463;1.37052;-98.6158;8.28378;2381.08;5.04122;0;0;0.1;0.01;0;4.67751;0;0;-1
600;19;2.32932;12.1294;-93.6174;2.09066;38.2768;2.02933;0;0;1.4584e-17;0.01;0;7.27278;100;0;-1
600;20;9.78355;15.4078;-97.9964;8.43559;2514.4;5.14745;0;0;0.1;0.01;0;4.74871;0;0;-1
600;21;7.86093;43.1477;-103.926;10.2208;4472.49;6.2222;0;0;0.1;0.01;0;3.63553;0;0;-1
600;22;19.5165;-56.3056;-100.608;8.90525;2958.19;5.47931;0;0;0.1;0.01;0;2.67576;0;0;-1
600;23;19.2117;-39.9186;-101.384;9.88693;4048.3;6.05058;0;0;0.1;0.01;0;5.13028;0;0;-1
600;24;19.1153;-10.6507;-94.3256;8.20398;2312.93;4.98097;0;0;0.1;0.01;0;5.99562;1;0;-1
600;25;31.5374;6.96397;-87.7166;2.98155;111.024;2.68909;0;0;1.85869e-11;0.01;0;5.09881;100;0;-1
600;26;40.1223;24.7095;-97.3973;8.33915;2429.15;5.08092;0;0;0.1;0.01;0;3.79025;0;0;-1
600;27;24.7417;41.2844;-102.663;9.39248;3470.79;5.77204;0;0;0.1;0.01;0;3.28324;0;0;-1
600;28;48.8101;-39.3171;-101.297;9.7406;3871.2;5.97294;0;0;0.1;0.01;0;2.57084;0;0;-1
600;29;42.6479;-22.8892;-98.7385;10.2735;4542.02;6.24497;0;0;0.1;0.01;0;4.14956;0;0;-1
600;30;38.3375;-2.3071;-90.1912;10.0966;4311.36;6.16461;0;0;0.1;0.01;0;6.89759;0;0;-1
600;31;56.2942;16.1966;-90.9778;10.1066;4324.2;6.16404;0;0;0.1;0.01;0;5.13242;0;0;-1
600;32;54.1073;32.0573;-98.4088;9.86078;4016.27;6.04898;0;0;0.1;0.01;0;2.57505;0;0;-1
600;33;-86.2771;-12.6455;-82.5839;8.70121;2759.48;5.34488;0;0;0.1;0.01;0;1.98082;0;0;-1
600;34;-63.1382;-55.4096;-65.6531;9.76766;3903.56;5.99025;0;0;0.1;0.01;0;4.33634;0;0;-1
600;35;-73.2268;-20.0643;-82.9302;8.65195;2712.88;5.32018;0;0;0.1;0.01;0;3.32137;0;0;-1
600;36;-59.4388;-11.2756;-80.0099;10.2473;4507.28;6.24225;0;0;0.1;0.01;0;6.936;0;0;-1
600;37;-69.3343;22.132;-80.1067;10.1983;4442.93;6.22031;0;0;0.1;0.01;0;4.15383;0;0;-1
600;38;-67.8647;36.4988;-89.1169;8.21377;2321.22;4.97947;0;0;0.1;0.01;0;2.00653;1;0;-1
600;39;-59.54;48.3922;-69.0797;9.01507;3068.99;5.55732;0;0;0.1;0.01;0;3.9369;0;0;-1
600;40;-44.7454;-66.8608;-81.9164;8.54449;2613.05;5.24443;0;0;0.1;0.01;0;2.99643;0;0;-1
600;41;-52.6445;-37.5083;-89.8571;8.97923;3032.53;5.50643;0;0;0.1;0.01;0;3.47111;0;0;-1
600;42;-41.5001;-9.81646;-83.9985;10.2283;4482.3;6.22963;0;0;0.1;0.01;0;7.81178;0;0;-1
600;43;-49.268;3.5384;-77.1473;10.2446;4503.74;6.23595;0;0;0.1;0.01;0;7.84003;0;0;-1
600;44;-53.847;23.0315;-95.2366;8.18568;2297.48;4.96958;0;0;0.1;0.01;0;2.05237;1;0;-1
600;45;-51.846;49.1358;-88.2048;9.09593;3152.32;5.57762;0;0;0.1;0.01;0;3.57485;0;0;-1
600;46;-46.9909;62.2887;-82.0087;8.16311;2278.53;4.95855;0;0;0.1;0.01;0;2.90728;1;0;-1
600;47;-28.4401;-69.5063;-77.5963;8.281;2378.69;5.04041;0;0;0.1;0.01;0;5.64884;0;0;-1
600;48;-35.369;-49.2896;-71.2484;10.2291;4483.33;6.22647;0;0;0.1;0.01;0;7.22396;0;0;-1
600;49;-25.7594;-18.2446;-73.01;8.3214;2413.67;5.06333;0;0;0.1;0.01;0;7.00029;0;0;-1
600;50;-32.2427;-2.4254;-72.3757;10.264;4529.4;6.24418;0;0;0.1;0.01;0;8.6973;0;0;-1
600;51;-24.4511;12.4042;-79.4321;8.77189;2827.27;5.39514;0;0;0.1;0.01;0;7.58995;0;0;-1
600;52;-39.8698;35.5106;-73.1833;1.8858;28.0915;1.85719;0;0;3.52619e-20;0.01;0;7.19666;100;0;-1
600;53;-31.3485;61.4576;-84.7347;8.78063;2835.74;5.39147;0;0;0.1;0.01;0;4.48869;0;0;-1
600;54;-37.098;71.6067;-73.9414;9.26937;3336.1;5.70913;0;0;0.1;0.01;0;4.25854;0;0;-1
600;55;-17.3867;-68.2222;-88.7966;9.49641;3587.3;5.85801;0;0;0.1;0.01;0;4.48609;0;0;-1
600;56;-21.7916;-56.5086;-79.109;8.20586;2314.52;4.98169;0;0;0.1;0.01;0;7.27171;1;0;-1
600;57;-13.2785;-35.2135;-87.5043;8.39792;2480.87;5.12747;0;0;0.1;0.01;0;6.29986;0;0;-1
600;58;-17.6992;-8.21931;-77.2792;8.70023;2758.55;5.33899;0;0;0.1;0.01;0;8.18141;0;0;-1
600;59;-17.349;4.35559;-69.2933;8.81485;2869.02;5.40702;0;0;0.1;0.01;0;7.86317;0;0;-1
600;60;-6.63718;32.7955;-82.5273;8.32023;2412.65;5.06355;0;0;0.1;0.01;0;7.28176;0;0;-1
600;61;-9.72055;46.4324;-84.6307;8.58552;2650.87;5.27549;0;0;0.1;0.01;0;7.12918;0;0;-1
600;62;-23.9524;51.4452;-94.8275;9.39412;3472.62;5.75897;0;0;0.1;0.01;0;3.22945;0;0;-1
600;63;-1.95361;-70.8945;-83.1729;8.48892;2562.4;5.1919;0;0;0.1;0.01;0;3.46801;0;0;-1
600;64;-3.57892;-45.5529;-82.1551;8.35452;2442.6;5.09951;0;0;0.1;0.01;0;7.43231;0;0;-1
600;65;2.5051;-32.6349;-88.179;10.1499;4379.95;6.17931;0;0;0.1;0.01;0;7.21487;0;0;-1
