Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
720;0;-57.5109;4.73902;-96.1547;8.29942;2394.59;5.05075;0;0;0.1;0.01;0;4.17271;0;0;-1
720;1;-31.6449;-48.3939;-104.276;9.92288;4092.62;6.06022;0;0;0.1;0.01;0;5.15562;0;0;-1
720;2;-40.7583;-22.6595;-110.904;8.40759;2489.45;5.14194;0;0;0.1;0.01;0;2.49983;0;0;-1
720;3;-39.3632;3.41179;-103.957;9.17511;3235.36;5.65641;0;0;0.1;0.01;0;2.74877;0;0;-1
720;4;-30.0955;18.8313;-104.547;10.0793;4289.29;6.13882;0;0;0.1;0.01;0;3.44805;0;0;-1
720;5;-21.1698;-47.1969;-117.43;9.52051;3614.67;5.83815;0;0;0.1;0.01;0;2.53995;0;0;-1
720;6;-14.5108;-33.5836;-112.052;8.94165;2994.61;5.51369;0;0;0.1;0.01;0;3.10265;0;0;-1
720;7;-32.3905;-9.94639;-108.595;8.95145;3004.48;5.49794;0;0;0.1;0.01;0;3.90986;0;0;-1
720;8;-14.7118;10.9563;-106.698;9.12595;3183.63;5.62096;0;0;0.1;0.01;0;4.07711;0;0;-1
720;9;-21.7737;30.8733;-93.9641;9.3677;3443.4;5.75228;0;0;0.1;0.01;0;6.21159;0;0;-1
720;10;-11.391;-50.273;-87.1013;8.26638;2366.11;5.02292;0;0;0.1;0.01;0;6.21689;0;0;-1
720;11;1.79107;-47.6325;-103.679;9.40713;3487.06;5.79195;0;0;0.1;0.01;0;3.24011;0;0;-1
720;12;-8.28061;-17.3605;-110.532;9.13895;3197.25;5.6398;0;0;0.1;0.01;0;3.85064;0;0;-1
720;13;-7.97062;4.90789;-91.9072;10.2613;4525.79;6.24076;0;0;0.1;0.01;0;8.9685;0;0;-1
720;14;-3.62222;20.7862;-97.2939;10.2653;4531.15;6.24382;0;0;0.1;0.01;0;7.37815;0;0;-1
720;15;6.34282;46.632;-103.15;9.71688;3842.99;5.97915;0;0;0.1;0.01;0;4.85721;0;0;-1
720;16;15.4805;-37.6259;-101.642;10.1392;4366.22;6.18362;0;0;0.1;0.01;0;4.37408;0;0;-1
720;17;16.533;-26.7275;-99.4768;1.99419;33.2189;1.93174;0;0;2.84843e-17;0.01;0;5.04899;100;0;-1
720;18;6.75886;-1.944;-88.4478;9.11609;3173.32;5.63638;0;0;0.1;0.01;0;6.8016;0;0;-1
720;19;14.426;19.442;-96.4187;8.72946;2786.45;5.3701;0;0;0.1;0.01;0;6.61379;0;0;-1
720;20;12.571;25.972;-82.9149;9.03749;3091.95;5.55521;0;0;0.1;0.01;0;6.82541;0;0;-1
720;21;18.9731;42.9696;-112.111;8.23998;2343.51;4.9991;0;0;0.1;0.01;0;2.84151;0;0;-1
720;22;32.0124;-53.0805;-98.6353;9.44721;3531.83;5.83918;0;0;0.1;0.01;0;3.40212;0;0;-1
720;23;34.3609;-37.3833;-106.504;10.1424;4370.31;6.18566;0;0;0.1;0.01;0;3.9301;0;0;-1
720;24;23.3686;-9.05327;-110.357;8.72797;2785.02;5.38133;0;0;0.1;0.01;0;2.64728;0;0;-1
720;25;18.8457;5.3678;-105.862;8.94422;2997.2;5.51108;0;0;0.1;0.01;0;4.41739;0;0;-1
720;26;28.5377;14.409;-99.122;9.1452;3203.83;5.62747;0;0;0.1;0.01;0;6.144;0;0;-1
720;27;33.1705;46.4462;-105.306;9.86339;4019.46;6.03676;0;0;0.1;0.01;0;3.3995;0;0;-1
720;28;45.9493;-50.8879;-107.488;9.99584;4183.57;6.10897;0;0;0.1;0.01;0;1.96663;0;0;-1
720;29;47.9239;-28.8655;-100.116;8.40418;2486.42;5.12838;0;0;0.1;0.01;0;4.02074;0;0;-1
720;30;53.6903;-9.76457;-85.3941;1.82222;25.345;1.79466;0;0;2.82095e-20;0.01;0;7.03369;100;0;-1
720;31;42.2289;19.2448;-98.2018;8.1424;2261.23;4.94879;0;0;0.1;0.01;0;5.38681;1;0;-1
720;32;57.4202;20.6416;-100.367;10.1371;4363.4;6.17389;0;0;0.1;0.01;0;3.89441;0;0;-1
720;33;-84.5944;-21.586;-74.9739;9.53839;3635.08;5.86659;0;0;0.1;0.01;0;5.12461;0;0;-1
720;34;-63.844;-61.0399;-74.3068;9.96152;4140.61;6.08589;0;0;0.1;0.01;0;5.01254;0;0;-1
720;35;-79.3102;-33.3933;-85.3019;9.44532;3529.71;5.82172;0;0;0.1;0.01;0;3.23788;0;0;-1
720;36;-70.3982;-13.8639;-89.8539;8.27182;2370.79;5.0153;0;0;0.1;0.01;0;3.31121;0;0;-1
720;37;-66.9836;10.4234;-81.3856;8.21956;2326.13;4.98835;0;0;0.1;0.01;0;6.21358;0;0;-1
720;38;-58.9735;32.8263;-103.823;8.7923;2847.05;5.4158;0;0;0.1;0.01;0;2.03183;0;0;-1
720;39;-77.3219;62.2724;-84.9545;9.59355;3698.51;5.8884;0;0;0.1;0.01;0;0.700159;0;0;-1
720;40;-45.4899;-55.4317;-96.8791;9.22591;3289.4;5.67543;0;0;0.1;0.01;0;3.65665;0;0;-1
720;41;-55.5024;-47.8356;-74.5183;9.45894;3545;5.79565;0;0;0.1;0.01;0;6.60246;0;0;-1
720;42;-47.099;-10.8706;-105.298;8.30676;2400.95;5.05117;0;0;0.1;0.01;0;3.7725;0;0;-1
720;43;-53.4712;2.16683;-82.5505;8.24549;2348.22;4.99475;0;0;0.1;0.01;0;6.59616;0;0;-1
720;44;-54.5117;18.9012;-100.629;8.41965;2500.18;5.14443;0;0;0.1;0.01;0;3.90292;0;0;-1
720;45;-52.6895;45.56;-96.4381;9.5532;3652.04;5.88234;0;0;0.1;0.01;0;1.502;0;0;-1
720;46;-57.5538;62.3761;-73.6904;8.43278;2511.89;5.15725;0;0;0.1;0.01;0;4.5344;0;0;-1
720;47;-34.2274;-79.5767;-79.3316;8.95025;3003.27;5.4905;0;0;0.1;0.01;0;2.67694;0;0;-1
720;48;-43.6508;-51.6588;-82.0843;8.27443;2373.03;5.025;0;0;0.1;0.01;0;6.13501;0;0;-1
720;49;-30.0996;-27.3693;-93.5914;9.07183;3127.33;5.58356;0;0;0.1;0.01;0;5.68233;0;0;-1
720;50;-37.5132;-14.2908;-95.4188;8.45148;2528.64;5.17027;0;0;0.1;0.01;0;6.28244;0;0;-1
720;51;-41.2184;11.9893;-81.2328;9.48119;3570.08;5.81124;0;0;0.1;0.01;0;7.00454;0;0;-1
720;52;-34.5845;38.4739;-87.21;10.0678;4274.59;6.14333;0;0;0.1;0.01;0;5.17852;0;0;-1
720;53;-24.8261;48.2844;-78.1428;9.44901;3533.85;5.79989;0;0;0.1;0.01;0;6.80224;0;0;-1
720;54;-38.1644;57.9848;-80.0151;9.76903;3905.19;6.00064;0;0;0.1;0.01;0;4.59772;0;0;-1
