simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0739792	18999	164.676
40	1228	91	0	120.11	3.71959e-06	4.37922
80	1247	19	0	102.865	7.02194e-16	0.0179349
120	1266	19	0	103.049	1.24992e-25	7.34504e-05
160	1301	35	0	103.262	2.07861e-35	3.00803e-07
200	1336	35	0	103.577	3.18404e-45	1.23186e-09
240	1384	48	0	103.742	4.5081e-55	5.04471e-12
280	1440	56	0	104.317	5.81239e-65	2.06586e-14
320	1492	52	0	104.751	6.85095e-75	8.45979e-17
360	1556	64	0	105.293	7.31713e-85	3.46426e-19
400	1645	93	4	105.083	7.1015e-95	1.41858e-21
440	1743	98	0	121.118	6.26173e-105	4.38914
480	1851	111	3	107.632	4.88236e-115	0.0179725
520	2013	163	1	106.948	3.33971e-125	7.35913e-05
560	2116	105	2	108.7	1.9642e-135	3.01325e-07
600	2196	83	3	108.262	1.00254e-145	1.23376e-09
640	2290	100	6	109.729	4.43481e-156	5.05146e-12
680	2384	98	4	110.479	1.64409e-166	2.06818e-14
720	2420	39	3	110.7	5.18807e-177	8.46726e-17
760	2456	41	5	110.912	1.39923e-187	3.46644e-19
800	2519	69	6	111.368	3.17029e-198	1.41908e-21
840	2578	64	5	126.997	6.02788e-209	4.38818
880	2647	76	7	113.567	9.81689e-220	0.0179629
920	2762	119	4	114.282	1.33543e-230	7.35283e-05
960	2865	113	10	114.109	1.5165e-241	3.00966e-07
1000	2962	104	7	115.664	1.45268e-252	1.23187e-09
1040	3131	175	6	116.898	1.17479e-263	5.04197e-12
1080	3334	207	4	118.287	7.79855e-275	2.06357e-14
1120	3549	222	7	119.807	4.15296e-286	8.44546e-17
1160	3824	285	10	122.007	1.72624e-297	3.45629e-19
1200	4025	209	8	122.356	0	1.41442e-21
1240	4193	172	4	139.84	0	4.38696
1280	4353	169	9	123.981	0	0.0179509
1320	4516	168	5	127.156	0	7.3448e-05
1360	4610	99	5	128.564	0	3.00501e-07
1400	4689	89	10	129.204	0	1.22937e-09
1440	4784	104	9	129.313	0	5.02906e-12
1440.02	4788	5	1	0.982018	0	5.01525e-12
