simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0715241	18999	219.569
40	1228	91	0	118.782	3.72153e-06	5.83916
80	1243	15	0	102.197	7.07059e-16	0.0267948
120	1260	17	0	101.547	1.28992e-25	0.00238446
160	1287	27	0	102.189	2.21642e-35	0.000462213
200	1334	47	0	102.467	3.52533e-45	4.47631e-05
240	1372	38	0	102.883	5.16093e-55	1.83313e-07
280	1432	60	0	102.855	6.9101e-65	7.50693e-10
320	1494	62	0	103.243	8.47188e-75	3.07414e-12
360	1543	49	0	103.343	9.54593e-85	1.25886e-14
400	1632	90	1	103.06	9.8091e-95	5.15496e-17
440	1724	97	5	104.561	9.06416e-105	2.11088e-19
480	1836	118	6	105.725	7.48426e-115	8.64361e-22
520	1992	160	4	121.268	5.37709e-125	91.4526
560	2093	107	6	106.662	3.32254e-135	0.375882
600	2166	77	4	107.229	1.80849e-145	0.00524915
640	2265	104	5	107.343	8.74483e-156	0.000884944
680	2368	105	2	109.191	3.59802e-166	0.000247806
720	2394	31	5	109.937	1.25951e-176	3.04898e-06
760	2421	33	6	109.383	3.73773e-187	1.24825e-08
800	2466	55	10	110.019	9.29588e-198	5.11018e-11
840	2540	78	4	110.934	1.94702e-208	2.09196e-13
880	2606	71	5	110.777	3.43284e-219	8.56357e-16
920	2718	123	11	112.947	5.1847e-230	3.50544e-18
960	2821	112	9	112.384	6.64246e-241	1.43489e-20
1000	2929	117	9	113.44	7.2103e-252	5.87324e-23
1040	3062	139	6	129.548	6.59315e-263	5.85067
1080	3260	201	3	115.157	5.11812e-274	0.0383138
1120	3471	215	4	117.937	3.52954e-285	0.00717924
1160	3716	246	1	118.839	2.0637e-296	0.00220983
1200	3933	225	8	120.813	0	0.000632381
1240	4050	125	8	120.257	0	0.000186112
1280	4255	216	11	121.996	0	8.50808e-06
1320	4429	179	5	122.597	0	3.48147e-08
1360	4491	71	9	126.932	0	1.42452e-10
1400	4547	66	10	124.384	0	5.82833e-13
1440	4630	102	19	126.162	0	2.38447e-15
1440.02	4633	5	2	0.661154	0	2.37792e-15
