Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1000;0;-54.6125;-8.15245;-108.974;9.75303;3886.04;5.98337;0;0;0.1;0.01;0;3.90906;0;0;-1
1000;1;-49.4673;-58.1955;-95.163;8.26694;2366.59;5.02372;0;0;0.1;0.01;0;4.86388;0;0;-1
1000;2280;0.751806;18.4464;108.413;9.73623;3865.99;5.95635;0;0;0.1;0.01;0;8.08356;0;0;-1
1000;3;-32.3415;12.5678;-113.088;10.0867;4298.64;6.14544;0;0;0.1;0.01;0;4.70884;0;0;-1
1000;4;-47.5284;35.6379;-116.878;8.69338;2752.04;5.34293;0;0;0.1;0.01;0;1.98101;0;0;-1
1000;5;-34.3212;-58.2764;-117.957;10.1496;4379.66;6.18817;0;0;0.1;0.01;0;3.11696;0;0;-1
1000;6;-35.8289;-31.862;-120.901;10.1143;4334.09;6.1647;0;0;0.1;0.01;0;3.28882;0;0;-1
1000;7;-24.6446;-19.65;-112.861;10.0404;4239.82;6.14514;0;0;0.1;0.01;0;6.36083;0;0;-1
1000;8;-14.4036;25.9325;-112.341;10.0327;4229.97;6.13192;0;0;0.1;0.01;0;4.66249;0;0;-1
1000;9;-29.2317;27.3264;-104.359;10.1557;4387.52;6.19278;0;0;0.1;0.01;0;6.99774;0;0;-1
1000;10;-17.5099;-59.1506;-118.469;9.64323;3756.26;5.92241;0;0;0.1;0.01;0;3.84481;0;0;-1
1000;11;-7.44065;-44.459;-121.817;10.1378;4364.39;6.18371;0;0;0.1;0.01;0;4.30927;0;0;-1
1000;12;-13.1731;-24.4356;-115.808;3.71309;214.435;3.03285;0;0;8.94926e-08;0.01;0;5.09372;100;0;-1
1000;13;-16.3884;-20.8468;-126.537;9.10081;3157.39;5.57384;0;0;0.1;0.01;0;3.09011;0;0;-1
1000;14;-3.67595;14.7464;-107.228;8.88829;2941.33;5.47565;0;0;0.1;0.01;0;7.19082;0;0;-1
1000;15;2.3707;72.6313;-104.225;8.18109;2293.62;4.97246;0;0;0.1;0.01;0;1.36821;1;0;-1
1000;16;3.79463;-46.6331;-108.895;8.86396;2917.24;5.447;0;0;0.1;0.01;0;6.88919;0;0;-1
1000;17;-3.49861;-12.9227;-124.324;8.80099;2855.5;5.3912;0;0;0.1;0.01;0;3.60604;0;0;-1
1000;18;12.2712;-9.5335;-99.3056;10.0091;4200.22;6.12761;0;0;0.1;0.01;0;7.31451;0;0;-1
1000;19;19.4157;-3.03895;-103.725;2.03014;35.0481;1.97517;0;0;1.08659e-16;0.01;0;6.13171;100;0;-1
1000;20;10.6938;33.4247;-120.397;10.0942;4308.32;6.14042;0;0;0.1;0.01;0;3.13822;0;0;-1
1000;1677;-103.411;-2.98226;44.5827;10.2018;4447.47;6.20244;0;0;0.1;0.01;0;6.48279;0;0;-1
1000;22;42.9741;-62.1171;-96.0114;10.1439;4372.29;6.19346;0;0;0.1;0.01;0;4.04323;0;0;-1
1000;23;13.3707;-35.3513;-113.904;8.66192;2722.27;5.33142;0;0;0.1;0.01;0;5.60362;0;0;-1
1000;24;34.0297;-30.7461;-107.223;9.96475;4144.65;6.11514;0;0;0.1;0.01;0;7.41815;0;0;-1
1000;2477;-42.1367;-99.3242;58.4692;9.12641;3184.11;5.60855;0;0;0.1;0.01;0;7.26769;0;0;-1
