Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
640;0;-58.6763;11.4497;-104.798;8.17933;2292.15;4.96502;0;0;0.1;0.01;0;1.29662;1;0;-1
640;1;-54.7568;-22.6912;-104.592;9.71984;3846.5;5.96567;0;0;0.1;0.01;0;2.38851;0;0;-1
640;2;-29.9107;-27.6531;-112.369;8.18489;2296.82;4.9713;0;0;0.1;0.01;0;1.65973;1;552;-1
640;3;-37.444;5.82478;-83.7408;8.69418;2752.8;5.34016;0;0;0.1;0.01;0;6.28706;0;0;-1
640;4;-40.1218;37.9068;-102.23;9.96009;4138.84;6.08929;0;0;0.1;0.01;0;1.36792;0;0;-1
640;5;-33.7552;-56.5643;-101.672;9.18097;3241.56;5.65565;0;0;0.1;0.01;0;1.96676;0;0;-1
640;6;-20.8014;-33.635;-102.604;8.41367;2494.85;5.15395;0;0;0.1;0.01;0;4.09603;0;0;-1
640;7;-24.3362;1.45555;-89.1716;8.43499;2513.87;5.15506;0;0;0.1;0.01;0;5.91878;0;0;-1
640;8;-11.8748;16.9583;-91.8441;2.96735;109.444;2.4284;0;0;4.58202e-08;0.01;0;5.12618;100;0;-1
640;9;-27.2997;40.5539;-84.9269;2.56698;70.8523;2.2226;0;0;6.60339e-10;0.01;0;4.48968;100;0;-1
640;10;-3.3058;-53.4319;-95.6282;8.14219;2261.06;4.94788;0;0;0.1;0.01;0;3.90841;1;0;-1
640;11;-7.47321;-38.5603;-97.204;8.93621;2989.15;5.48985;0;0;0.1;0.01;0;5.38023;0;0;-1
640;12;-16.0628;-21.3342;-95.1046;8.48457;2558.46;5.19911;0;0;0.1;0.01;0;5.34714;0;0;-1
640;13;-13.0876;-4.64167;-100.182;10.0934;4307.32;6.16591;0;0;0.1;0.01;0;3.91141;0;0;-1
640;14;2.29393;27.3537;-107.327;10.1288;4352.75;6.16167;0;0;0.1;0.01;0;3.53051;0;0;-1
640;15;-3.33018;54.1201;-102.441;9.48338;3572.55;5.84325;0;0;0.1;0.01;0;2.57424;0;300;-1
640;16;6.14485;-42.0372;-89.1262;9.9398;4113.59;6.08329;0;0;0.1;0.01;0;6.39037;0;0;-1
640;17;11.6477;-21.0218;-105.548;9.92561;4096;6.06162;0;0;0.1;0.01;0;2.54552;0;0;-1
