simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0653481	18999	219.569
40	1228	91	0	117.856	3.73366e-06	5.83923
80	1242	14	0	100.835	7.11806e-16	0.0267039
120	1260	18	0	100.787	1.29132e-25	0.00167448
160	1288	28	0	115.929	2.208e-35	359.527
200	1334	46	0	101.33	3.50792e-45	1.47923
240	1370	36	0	101.377	5.49202e-55	0.0378417
280	1409	39	0	101.635	9.53741e-65	0.0144574
320	1445	36	0	116.48	1.72844e-74	91.2075
360	1488	43	0	101.565	3.02119e-84	0.398171
400	1540	57	5	101.555	5.94539e-94	0.0522282
440	1595	63	8	101.255	1.41088e-103	0.0190033
480	1645	55	5	118.291	3.44665e-113	23.1402
520	1718	78	5	102.234	8.07656e-123	0.129648
560	1773	63	8	102.777	2.09443e-132	0.0375206
600	1776	35	32	102.616	6.06929e-142	0.0145432
640	1808	56	24	118.048	1.72623e-151	5.85718
680	1833	56	31	103.008	4.64433e-161	0.0447571
720	1793	8	48	102.513	1.34176e-170	0.0152858
760	1763	13	43	118.055	3.93825e-180	359.519
800	1762	25	26	102.811	1.09422e-189	1.4879
840	1742	27	47	102.502	3.1458e-199	0.031258
880	1718	24	48	102.506	9.95206e-209	0.0137433
920	1714	26	30	118.997	3.18241e-218	91.4611
960	1709	23	28	102.307	9.84866e-228	0.39244
1000	1719	38	28	102.637	3.32789e-237	0.0364091
1040	1721	35	33	102.188	1.28459e-246	0.0139254
1080	1751	45	15	118.096	4.88881e-256	23.1404
1120	1792	49	8	102.688	1.82178e-265	0.119913
1160	1822	50	20	102.931	7.60023e-275	0.0277816
1200	1839	39	22	102.678	3.50948e-284	0.0101607
1240	1860	34	13	118.296	1.56381e-293	5.85784
1280	1894	43	9	102.477	0	0.0455184
1320	1903	35	26	100.479	0	0.0172348
1360	1898	6	11	117.299	0	359.519
1400	1912	19	5	100.47	0	1.48615
1440	1905	17	24	100.6	0	0.0271743
1440.02	1905	2	2	0.24877	0	0.0271592
